mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_duration_ms,bidirectional_packets,application_name,application_category_name,requested_server_name,flow_id,sent_ts
68.0,0.0,68,68,68.0,0.0,68,68,136,72.0,72.0,144,0,216.0,0.0,216,216,144.0,0.0,144,144,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,170.114.52.36,44518,443,6,216,4,TLS,Web,,10.8.1.3:44518-170.114.52.36:443-6-1776444365556,1776444382005
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444363826,1776444382132
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444367269,1776444382837
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,49.49747468305833,71,1,72.0,0.0,72,72,0.0,0.0,0,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444366577,1776444382841
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444367399,1776444382845
129.8,88.4714643260752,278,68,145.66666666666666,115.17956994768358,278,68,437,65.25,122.63054268819005,249,0,130.5,184.55486988968892,261,0,12.0,0.0,12,12,130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,10.8.1.3,134.224.4.147,55070,443,6,261,5,TLS,Web,,10.8.1.3:55070-134.224.4.147:443-6-1776444353859,1776444384180
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,49.49747468305833,71,1,72.0,0.0,72,72,0.0,0.0,0,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776444366929,1776444387126
429.6,799.6279134697588,1860,68,668.0,1032.3100309500048,1860,68,2004,91.0,105.08092119885512,183,0,90.5,127.9863273947651,181,0,183.0,0.0,183,183,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,35.212.16.125,45014,443,6,364,5,TLS,Web,,10.8.1.3:45014-35.212.16.125:443-6-1776444358111,1776444388212
62.0,8.48528137423857,68,56,68.0,0.0,68,68,68,241.0,0.0,241,241,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,3.236.94.138,46120,443,6,241,2,TLS,Web,,10.8.1.3:46120-3.236.94.138:443-6-1776444353268,1776444388276
85.25,21.865696779480274,122,69,95.5,27.678347296955955,122,69,1146,5147.304347826087,6367.340228461194,14978,22,10762.545454545454,4977.383054651035,15094,5112,10752.272727272726,4857.903994335605,14978,5227,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,192.178.24.42,10.8.1.3,443,43078,17,118388,24,QUIC,Web,,192.178.24.42:443-10.8.1.3:43078-17-1776444264726,1776444389172
68.0,0.0,68,68,68.0,0.0,68,68,136,52.0,73.53910524340094,104,0,104.0,0.0,104,104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149.154.167.41,10.8.1.3,443,56232,6,104,3,TLS,Web,,149.154.167.41:443-10.8.1.3:56232-6-1776444342042,1776444389176
132.88888888888889,77.19204046474682,253,68,125.66666666666666,86.8853650891027,253,68,754,44.5,51.41150510481926,106,0,71.2,66.49962405908774,147,1,106.0,1.4142135623730951,107,105,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,34490,443,6,356,9,Telegram,Chat,,10.8.1.3:34490-149.154.167.41:443-6-1776444342045,1776444389180
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,410.0,837.0639163170277,1906,0,683.3333333333333,1058.8603936937736,1906,72,1978.0,0.0,1978,1978,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,2050,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776444361822,1776444389300
68.0,0.0,68,68,68.0,0.0,68,68,68,244.0,0.0,244,244,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,50.19.94.29,57294,443,6,244,2,TLS,Web,,10.8.1.3:57294-50.19.94.29:443-6-1776444344052,1776444390260
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3175.2500000000005,5814.111988454102,13361,0,5080.4,6859.902389976114,13361,72,12643.0,1118.6429278371181,13434,11852,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35828,6,25402,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35828-6-1776444349969,1776444391348
541.5,555.6555481908681,1294,68,586.6666666666666,600.0483313867309,1294,87,5280,57.64705882352941,176.56158315743215,734,0,122.5,250.50349298961882,734,0,113.25,263.3600197448352,760,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,10.8.1.3,104.20.45.92,35093,443,17,980,18,QUIC,Web,labs.vocareum.com,10.8.1.3:35093-104.20.45.92:443-17-1776444358235,1776444391352
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3169.3749999999995,5803.795013055805,12883,0,5071.0,6847.861746560016,12883,72,12641.5,444.7701653663384,12956,12327,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35838,6,25355,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35838-6-1776444348868,1776444392372
62.0,8.48528137423857,68,56,68.0,0.0,68,68,68,244.0,0.0,244,244,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,3.236.94.138,46104,443,6,244,2,TLS,Web,,10.8.1.3:46104-3.236.94.138:443-6-1776444353268,1776444392378
157.0,113.84785168519139,306,68,187.0,168.2914139223983,306,68,374,94.0,128.94572501638044,241,0,282.0,0.0,282,282,0.0,0.0,0,0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,18.97.36.64,34526,443,6,282,4,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776444355117,1776444392381
68.0,0.0,68,68,68.0,0.0,68,68,204,3071.8,6399.306853089638,14504,0,7679.5,9651.300456415187,14504,855,7679.5,9753.12383290605,14576,783,783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.2,10.8.1.3,443,57334,6,15359,6,TLS,Web,,170.114.52.2:443-10.8.1.3:57334-6-1776444364773,1776444396340
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.38,10.8.1.3,443,33936,6,0,2,TLS,Web,,170.114.52.38:443-10.8.1.3:33936-6-1776444381644,1776444397172
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.36,10.8.1.3,443,44518,6,0,2,TLS,Web,,170.114.52.36:443-10.8.1.3:44518-6-1776444381131,1776444397365
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444382630,1776444398196
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444382761,1776444398202
148.19230769230768,103.51193911072065,445,68,130.15384615384616,51.455233219187974,173,68,1692,1991.04,3728.778692816188,12272,0,4147.999999999999,4559.405264246244,12272,1,4138.583333333334,4582.746168725658,12272,1,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,149.154.167.41,10.8.1.3,443,59250,6,49776,26,Telegram,Chat,,149.154.167.41:443-10.8.1.3:59250-6-1776444332239,1776444398453
150.22222222222226,118.11411619465494,421,68,151.0,142.90416369021582,421,68,906,44.5,51.69691894660095,106,0,71.2,66.88572343931102,147,0,105.5,2.1213203435596424,107,104,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,34506,443,6,356,9,Telegram,Chat,,10.8.1.3:34506-149.154.167.41:443-6-1776444342045,1776444398459
402.4347826086957,482.0973898297235,1294,67,376.8181818181818,496.12978507278075,1294,75,4145,17.136363636363637,31.957256355423155,135,0,32.9,56.42192245336322,169,0,22.0,30.44995894906921,98,0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,10.8.1.3,172.217.23.131,50068,443,17,377,23,QUIC.Google,Web,ssl.gstatic.com,10.8.1.3:50068-172.217.23.131:443-17-1776444350202,1776444398465
443.2000000000001,536.5097340560021,1581,65,382.5000000000001,505.9258289951646,1294,75,3825,31.26315789473684,51.24434072305303,148,0,66.0,80.24182201321203,206,0,46.666666666666664,64.30007776045065,156,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,10.8.1.3,142.250.75.67,41126,443,17,594,20,QUIC.Google,Web,beacons.gcp.gvt2.com,10.8.1.3:41126-142.250.75.67:443-17-1776444357588,1776444398469
62.0,8.48528137423857,68,56,68.0,0.0,68,68,68,241.0,0.0,241,241,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,3.236.94.138,46114,443,6,241,2,TLS,Web,,10.8.1.3:46114-3.236.94.138:443-6-1776444358110,1776444398474
78.8,14.855975228843109,97,68,82.5,20.506096654409877,97,68,165,3742.0,7241.841616605544,14604,0,14787.0,0.0,14787,14787,7392.5,10198.601105053574,14604,181,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,140.82.113.26,55414,443,6,14968,5,TLS,Web,,10.8.1.3:55414-140.82.113.26:443-6-1776444366580,1776444398479
162.66666666666666,106.51447475969326,278,68,173.0,148.49242404917499,278,68,346,132.5,187.3832970144351,265,0,265.0,0.0,265,265,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,134.224.4.147,55070,443,6,265,3,TLS,Web,,10.8.1.3:55070-134.224.4.147:443-6-1776444383864,1776444399540
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444383825,1776444404660
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,39.0,55.154328932550705,78,0,78.0,0.0,78,78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,78,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444386577,1776444407412
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776444386934,1776444407605
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.2,10.8.1.3,443,57334,6,0,2,TLS,Web,,170.114.52.2:443-10.8.1.3:57334-6-1776444395495,1776444410676
464.16666666666663,551.5738177892315,1580,65,413.7777777777777,524.6283869983062,1294,75,3724,26.352941176470587,49.89606845292346,134,0,39.25,66.62635686101581,169,0,39.375,63.274769288962474,146,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,10.8.1.3,142.251.38.234,42955,443,17,448,18,QUIC.Google,Web,signaler-pa.clients6.google.com,10.8.1.3:42955-142.251.38.234:443-17-1776444388203,1776444410804
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,939.2,2019.937424773352,4552,0,1565.3333333333335,2586.5292059695234,4552,72,4624.0,0.0,4624,4624,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,4696,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776444387273,1776444413556
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444397991,1776444413561
68.0,0.0,68,68,68.0,0.0,68,68,68,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,1,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444398119,1776444413565
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,577.4,1207.2548612451308,2736,1,962.3333333333333,1536.0424256293616,2736,73,2814.0,0.0,2814,2814,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,2887,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776444389081,1776444413876
93.73333333333335,22.40046768219254,126,68,86.3,22.00530239131772,122,68,863,3618.7142857142853,6021.2911269232645,14996,0,5629.111111111111,6795.924577355985,14996,71,12647.0,2759.9445646606746,15067,10228,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,208.103.161.1,10.8.1.3,443,35836,6,50662,15,TLS,Web,,208.103.161.1:443-10.8.1.3:35836-6-1776444351546,1776444417844
552.2962962962962,563.6845008727989,1294,68,617.2857142857143,608.2856652506704,1294,75,8642,16.000000000000004,35.31685150179727,123,0,22.53846153846154,39.0290818591628,106,0,26.5,44.12482294582042,124,0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,10.8.1.3,142.251.127.84,59800,443,17,416,27,QUIC.Google,Web,accounts.google.com,10.8.1.3:59800-142.251.127.84:443-17-1776444357205,1776444417849
68.0,0.0,68,68,68.0,0.0,68,68,68,244.0,0.0,244,244,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,50.19.94.29,57294,443,6,244,2,TLS,Web,,10.8.1.3:57294-50.19.94.29:443-6-1776444390132,1776444418932
139.4,106.71832082636982,307,68,147.66666666666666,137.98671433632055,307,68,443,246.5,205.43368759772582,503,0,493.0,357.79603128039304,746,240,743.0,0.0,743,743,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,18.97.36.64,34526,443,6,986,5,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776444400372,1776444418997
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1521.4,3321.094217272374,7462,0,2535.666666666667,4266.329843475928,7462,72,7534.0,0.0,7534,7534,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35838,6,7607,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35838-6-1776444391901,1776444419003
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.20.45.92,10.8.1.3,443,47426,6,72,3,TLS,Web,,104.20.45.92:443-10.8.1.3:47426-6-1776444390256,1776444420724
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1752.6,3838.041792372772,8618,0,2921.0,4933.746750695662,8618,72,8690.0,0.0,8690,8690,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35828,6,8763,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35828-6-1776444391892,1776444422068
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444403828,1776444424117
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444406583,1776444426869
68.0,0.0,68,68,68.0,0.0,68,68,136,74.0,75.0199973340442,150,0,222.0,0.0,222,222,150.0,0.0,150,150,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,170.114.52.2,57334,443,6,222,4,TLS,Web,,10.8.1.3:57334-170.114.52.2:443-6-1776444410630,1776444427061
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776444406930,1776444427066
68.0,0.0,68,68,68.0,0.0,68,68,204,3072.2,5942.359901587921,13626,0,7680.5,8510.0301115801,13698,1663,7680.5,8408.206735089236,13626,1735,1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.38,10.8.1.3,443,33936,6,15361,6,TLS,Web,,170.114.52.38:443-10.8.1.3:33936-6-1776444397004,1776444427893
68.0,0.0,68,68,68.0,0.0,68,68,204,3072.0000000000005,6204.813333211564,14137,0,7680.0,9233.400348733938,14209,1151,7680.0,9131.576972243074,14137,1223,1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.36,10.8.1.3,443,44518,6,15360,6,TLS,Web,,170.114.52.36:443-10.8.1.3:44518-6-1776444396492,1776444428084
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444413349,1776444428916
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444413480,1776444428920
69.33333333333333,11.547005383792513,76,56,66.0,14.142135623730951,76,56,132,39.0,55.154328932550705,78,0,78.0,0.0,78,78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,166.117.49.93,48576,443,6,78,3,TLS,Web,,10.8.1.3:48576-166.117.49.93:443-6-1776444410644,1776444434356
624.8157894736842,898.7692742815606,2716,68,908.8947368421052,1118.2784335623933,2716,68,17269,27.594594594594597,72.7359988281286,243,0,56.72222222222222,109.10588788530998,290,0,43.22222222222223,86.40707729425841,243,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,10.8.1.3,3.221.251.194,59538,443,6,1021,38,TLS,Web,,10.8.1.3:59538-3.221.251.194:443-6-1776444418291,1776444435380
68.0,0.0,68,68,68.0,0.0,68,68,68,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,3.173.21.63,33652,443,6,72,2,TLS,Web,,10.8.1.3:33652-3.173.21.63:443-6-1776444390185,1776444435384
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1896.4,4159.022998253316,9336,0,3160.666666666667,5347.9955435035035,9336,73,9409.0,0.0,9409,9409,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,9482,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776444412553,1776444438132
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1535.4,3335.7334725664164,7502,0,2559.0,4280.788128370756,7502,73,7604.0,0.0,7604,7604,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,7677,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776444414358,1776444440500
119.16666666666667,82.94194756977116,278,68,145.66666666666666,115.17956994768358,278,68,437,2852.5999999999995,6070.389550926695,13709,0,7131.5,9716.35428028435,14002,261,6985.0,9862.725383989964,13959,11,271.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,10.8.1.3,134.224.4.147,55070,443,6,14263,6,TLS,Web,,10.8.1.3:55070-134.224.4.147:443-6-1776444399867,1776444440504
137.0,97.58073580374356,206,68,206.0,0.0,206,206,206,291.0,0.0,291,291,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.8.1.3,18.97.36.64,34526,443,6,291,2,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776444418120,1776444440509
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.2,10.8.1.3,443,57334,6,0,2,TLS,Web,,170.114.52.2:443-10.8.1.3:57334-6-1776444426213,1776444442420
68.0,0.0,68,68,68.0,0.0,68,68,68,1.0,0.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.38,10.8.1.3,443,33936,6,1,2,TLS,Web,,170.114.52.38:443-10.8.1.3:33936-6-1776444427723,1776444443252
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.36,10.8.1.3,443,44518,6,0,2,TLS,Web,,170.114.52.36:443-10.8.1.3:44518-6-1776444427211,1776444443444
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444428710,1776444444277
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444428840,1776444444281
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444423826,1776444444596
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,563.8,1180.1793084103788,2674,0,939.6666666666667,1501.976808520469,2674,72,2747.0,0.0,2747,2747,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35838,6,2819,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35838-6-1776444421966,1776444444601
